temperature,humidity,crop_growth,luminous_intensity,co2_concentration,total_radiation
22.69657794,82.81088865,16.194472911082855,6.42389127289027,354.79099601781576,184.354922400092
22.68319059,83.46358271,23.81684773602596,5.122433172035966,357.582393683782,118.59008039681912
21.53346343,82.14004101,27.740009084178773,5.42947414856075,449.1218921098511,125.66994046168377
21.40865769,83.3293191,11.523065573544692,6.462053281841766,392.9445046447296,130.37475284044007
26.54348085,84.67353597,14.7774823617743,6.99683917257488,388.5297715339604,172.4208991438148
23.35905428,83.59512273,28.968310478447773,10.339150689269,421.0235609131879,81.77991296914234
22.61359953,63.69070564,28.15611423752392,10.4576601616066,418.1292073546417,162.70904483875375
26.10018422,71.57476937,20.077735685013888,10.289859638018283,365.4848925326893,60.31843581473337
23.55882094,71.59351368,15.374348473394676,6.339511862572754,418.97470876214027,90.038070568537
19.97215954,57.68272924,27.03065827167512,6.344720978162365,409.4140461799825,121.56979071519592
18.47891261,62.69503871,26.64690297120908,6.945164306014915,422.2249570742907,135.4694481586128
21.77689322,57.80840636,16.916115717602835,9.282074793155324,427.29145013841145,156.83349954557946
25.6217169,66.50415474,23.187377578327315,,361.9329794791084,70.01148158526053
25.19192419,66.6902901,23.96198764939306,7.974367761373823,375.0466957498826,69.1423489369196
20.41683147,62.5542482,25.43969221505493,8.128670502444741,365.6036279502623,127.23637324936809
24.92162194,66.78627406,18.810809946739603,7.355747703474254,410.56049975561785,97.43424879026092
23.31689124,73.4541537,18.35536638092298,9.938918604408634,394.4056601902954,143.0151720293891
24.84016732,68.3584573,15.475575411009304,11.285436917010385,366.49567072399606,130.07543366050697
22.27526694,58.84015925,28.81810743413301,9.36311331410015,362.51840622472565,156.5443354532003
18.87751445,65.76816093,16.51598934276396,9.541492150387434,411.5608582911162,64.90979248812386
25.19008683,60.2001687,20.220159164922585,7.423576255500406,351.65914469014217,163.91622978418593
18.25405352,55.28220433,29.564409215525536,11.192985136397244,357.8076384307208,83.2757211170948
24.6129118,70.4162444,20.02109254320799,10.772228518270596,392.7139043478131,111.69765438364496
25.1420613,65.26185135,29.564065781027196,9.571397394060488,395.6082094108026,102.32510768412166
23.09348056,60.1159381,17.777308012949078,8.139861891424822,394.98459197401326,166.57231522635095
18.05033737,62.89366992,28.361883052679257,7.681525712895155,380.7963324132751,55.12069480853036
24.9321581,73.80435276,25.08406622790464,10.397123987862376,386.8619027811957,169.53659841875515
18.14710054,71.09445342,16.483831774064306,9.379188921868618,371.8112027959144,86.61070677800393
18.28362235,66.65952796,10.557327891943224,10.83192583282395,364.679340186274,58.47081771157484
18.83344471,58.75082029,20.709097635329297,9.891744119864368,435.28434448948826,178.5840260359625
25.71895816,67.22190688,21.22619485890013,11.947405276289771,431.98059043394665,179.69058134877503
25.33797709,68.49835977,26.550300867005102,11.9112554720343,417.6657456963728,128.99762556641122
23.89114571,57.48775781,19.783968908523512,10.335042866881452,414.8819147289122,116.7154630883587
21.53574127,71.50905983,13.366998531307289,5.212174170651337,393.0346068562641,109.0361329204643
23.08974909,63.10459626,11.766911669745031,10.02693325768997,374.7561366651767,79.36313101485527
25.61707368,63.4711755,20.70903958586095,11.925229223232812,402.94879540520617,194.46537178757612
21.44526922,63.1621551,12.024365136909855,7.025473918542891,437.6674881049109,138.7770689068788
18.51816776,55.53128131,10.825667707107044,,360.1340384618379,68.20600730927012
22.53510514,67.99257471,10.31015108426444,5.321100794191025,393.3839594354544,62.52098834181867
23.02038334,61.89472002,25.994938800495667,7.929225231230511,391.6898360979191,98.300501869008
24.89364635,65.61418761,16.11860233000442,9.35492288249931,390.82424230746005,138.24007836765517
25.77175115,74.089114,16.18147559658525,7.139734066592972,,148.0560576055633
19.39851734,62.35750641,15.5097196119876,5.693955811265353,403.2726882501837,181.35636770905035
21.54156232,59.64024162,25.40648231124742,5.421761267587175,422.9332074015874,177.3899730581817
23.79746068,74.82913698,22.6919053080773,7.98570892490657,431.1193253745016,175.05313499022634
18.9802729,74.52600826,28.784592006394572,10.550047413011114,449.69869557543313,161.27349181695152
24.10859207,73.13112261,14.69504496019837,8.677477727721634,428.6027601702945,79.44767278280503
24.7947077,70.04556743,17.626428704420114,10.166162207907812,366.41285411311605,132.20877116174552
21.63162756,60.27766379,25.58405607247876,8.843296433572885,424.67630974491885,166.04727940670887
25.37548751,57.21025565,24.3952801312897,5.585151224634395,397.44774475788194,132.88521727386944
22.21738222,72.85462807,22.423386416477808,11.840331199765425,420.9445594706832,173.4000279177962
20.58314011,69.00128641,14.48966526248931,10.19123093058968,437.9304508700769,69.14680302954363
24.87502824,68.74248334,21.26041449846777,7.077418010925226,444.7979525227851,107.43116395731514
20.03728219,56.35606753,25.00861027953608,8.508133170032366,417.0069817058546,115.02329779434896
25.95263264,61.89082199,27.45962737569484,7.886227116144518,393.7830108957594,105.38261729102705
19.28889933,65.47050802,28.43589067014948,5.280586264089705,411.31808573902697,60.8791805192695
20.57981887,65.34583901,25.405561379933715,9.201812197219205,352.76457613836914,64.62263325490517
24.71417533,56.73426469,28.443769919769352,,354.6669244953803,128.23188523274808
20.27317074,63.91281869,17.177087805545685,,430.7242209915556,149.42298760922466
18.41932981,64.23580251,20.860039409441107,9.47085517222036,385.2710083445663,53.06463216807005
23.39128187,61.74427165,20.17302945406609,5.311372444842171,387.5190857000952,148.77804162927305
19.84939404,61.24500053,27.24057149159221,10.281803884113703,422.457909913992,95.12348051277266
21.869274,61.91044947,25.75189006255298,5.097418919103131,429.385195418356,151.19603335103704
22.8056033,56.50768935,14.633805874356844,9.954512637879551,421.1541811026011,170.47018716051412
19.0781471,69.02298571,18.41980355150965,10.19609968097122,395.0214147076055,118.15717889321736
22.02720976,65.35549924,11.813093986606347,6.036377526282939,412.9796765255336,97.04732635043786
23.80546189,59.24537979,20.040852237917964,9.79578208333223,361.7889226115452,129.4272078394163
18.52510753,69.0276233,18.104902150279425,8.233334952892696,436.45429971958566,111.92986900866882
23.50297882,61.32026065,29.26467351986148,11.723327994690862,370.4720044173768,185.46798667770727
26.54986394,72.89187265,19.331725558633,8.041045784160316,390.8523909704385,156.80611532643263
19.29563411,69.63481219,16.30111470104408,10.958720364359795,363.0267580498317,179.1024591202059
20.68899915,59.4375337,15.481196021626536,7.958415540105081,421.30261683249614,96.76359102397306
19.32666088,68.034493,26.570913509730723,5.187140972272441,377.58557225776354,74.37916665193858
24.60532218,73.58868502,15.55441258248264,7.663928217899676,448.06664727103794,156.22444744804625
22.27373646,59.52193158,15.74570393886939,8.523533077749091,369.1809942625622,50.5137904119127
25.70196694,61.33450447,17.363971184414066,8.128524498155933,386.26761176327057,56.75320571605474
19.20129357,68.30578978,16.247215558153485,8.592736669086673,426.6477759505081,80.9585165361021
21.70181447,60.47470519,18.8732305939474,6.74855112668991,403.7226708414982,86.32779065484485
20.51716779,59.21235483,24.77973159794391,11.122159845105015,366.9931264906183,125.67340631304896
23.30355338,73.62548442,15.79416857957826,6.683881117699223,435.5682059726941,83.55117940975367
24.2547451,55.64709899,15.119546282543409,8.456038632738139,424.6786165885767,72.83044951894448
24.86374934,65.7420046,11.787229925774788,5.89279330798145,448.923313693228,118.75556175231566
22.6265115,65.77472881,27.32199653303682,11.193790191540508,352.904880652595,72.75606820523552
18.04185513,60.61494304,13.140268766996403,10.196607975259784,397.4356174963996,88.40605515252025
23.26237612,72.33125523,17.31523561761122,7.849243177135962,365.4540671963635,111.11511016724111
22.88330922,71.59722446,25.152751993732775,8.371245021323062,415.7635745919353,183.8360159360633
25.97482359,69.36385721,21.989640068600732,10.342484070593438,442.5406299173002,117.7791919535364
26.14384005,66.20569924,24.61074581078945,6.174129143559844,418.1281007802853,132.00618789090888
18.66116213,61.55327249,23.856300168189968,7.266250392248363,406.4379210866088,153.60052412097752
25.10787449,55.97732754,24.418857520447084,10.551891892896808,366.0808225771917,109.84339982647128
23.33844615,59.24580604,22.223938666202645,9.928580901950046,387.5294136828265,191.48394745399847
,65.92195844,14.870988392069222,8.714014557173432,422.059478644224,132.18604929157254
25.36768364,72.52054555,15.390627022479428,11.342605622109431,408.2629918504056,163.20158796758875
25.34217103,63.31801994,25.52928577439126,8.27430762483107,449.11370290856553,184.61170512474547
25.00933355,67.816568,21.418969534149536,7.381552115301711,382.7387502341104,119.7061575911174
18.66746724,71.516474,29.79614445339352,9.157163231052252,370.5752005160799,113.78725148276588
20.37999665,63.73849998,22.52220633019757,9.02671098190191,377.1710347331981,79.49257075458524
18.09300227,72.61024172,22.16050304824517,9.293838829229468,429.06159045266776,69.08408655433956
26.16985907,71.96246617,25.203148573763222,6.433505948475184,357.1869299069623,51.708005261829
18.65396672,61.37879671,10.829340209454172,11.10019077910031,418.16223693941504,107.80064147950878
26.07470121,59.37147589,26.51320154509817,,424.2189782376373,168.15983659460858
18.92851916,72.80086137,14.204733068318305,7.511533173691788,357.474461591779,157.48038245153631
23.30546753,63.24648023,14.644122612068678,5.673489469340444,442.1524629505832,87.94052548675873
18.74826712,62.49878458,27.443328277090263,7.0227758283696,427.49133042636936,129.96462966860045
19.74213321,59.66263104,23.877505842772575,8.630778875689666,357.11508072541375,191.1797472721646
25.73044432,70.74739256,11.318500163338104,11.4356263702707,356.09461966300614,155.84674722568252
17.02498456,16.98861173,17.883769647178593,11.450264999979892,395.2805561659712,62.12247787492086
19.02061277,17.13159126,27.05509317878045,11.878308835344855,416.79872503934456,59.70228819804632
17.88776475,15.40589717,10.333280500159196,9.041096449529492,386.1343574840493,144.33491944585325
18.86805647,15.65809214,19.18716957882736,10.862606230986676,351.4241212028633,168.05913500315523
18.36952567,19.56381041,17.398324281444683,8.922137133747439,358.1794686531044,50.23297973155482
20.45078582,15.40312102,17.39105459619854,7.319758147818643,409.7098920631005,83.42295509022486
20.6543203,16.60820843,11.86449934520388,8.081814024118177,370.4081608733405,
17.3348681,18.74926979,20.80520694710316,6.061224857756229,410.0611703463969,129.0487393455678
18.17912258,18.90426935,16.855989834990762,10.898630488599764,363.1426364063716,124.79094402149045
,18.30968112,28.194534550199293,11.020217163366166,447.0634882386164,173.177902240913
20.99373558,19.33470387,16.377314990448518,7.635890092464875,425.5362394391332,65.75033912259543
19.46233971,15.22538951,18.649005552034158,8.678865601523844,392.423243434558,60.04976133364728
19.81344531,14.69765308,16.226574044304257,7.22876068290824,410.8708708885899,62.91307477345761
18.97424756,19.5161216,25.460091273127905,8.790221039706333,350.6622023844562,124.47594178376303
18.19737048,14.71070537,16.66349434113963,11.798227277721589,447.03713568310536,186.9701868718644
18.72963144,19.18197264,25.13860270697137,6.405853888337862,391.685792721686,181.735222210214
20.99502153,19.8601304,18.08944050167041,5.381545148145534,417.6517752312346,198.7702532837622
20.28155898,16.39535215,17.54654752624201,10.421650684226345,398.7713767979736,119.37304155990785
17.48042641,15.7559405,10.38199087623738,8.906908007224743,391.4503141600682,195.96949710013843
20.88818675,14.32313811,26.23268612268895,6.773495330284018,360.0131126772707,133.98925020705144
17.08498521,16.14565756,21.29377485094609,11.451315272126989,449.1563024127249,148.4426525548937
20.09340593,15.11279612,21.98104519816333,8.018334118522745,361.5517261115133,80.62196063019674
17.57212145,14.99927489,10.139559488060785,10.554765223975345,363.8349607590321,142.25218145025667
19.12065218,18.43475844,21.162223655975843,10.407197816131974,427.2144432403287,114.0648347834285
18.57665902,19.22008229,29.24766608564906,5.3058959378719965,363.2005448225677,83.18937561577343
17.16606398,14.42457525,12.749978307351926,5.253313913059135,435.3218480028378,174.6626620899322
18.2872007,16.67921616,19.94660520390211,11.59541877685876,416.1453279400823,73.87188460178672
19.03025305,18.66725565,28.161800463685136,5.35860840343292,438.4098402351785,68.57463046394965
17.1418614,17.0662427,14.94566795676447,6.323744634948048,350.99621521094826,64.467382468398
17.47809436,17.93253975,29.54751947015624,10.923211331694134,405.731292510344,169.62259056532866
20.56601874,14.25803981,25.714360682572632,10.15340488219801,381.3442113540241,93.7207325793955
17.22385224,15.82069268,18.75329668639308,6.570016163496534,367.359147468591,152.1965332537667
19.69141713,19.44225438,19.77662735497598,10.750109900367274,389.42411117733184,124.81861532958484
17.84851658,19.09172907,25.01219432511382,10.001646028101856,379.8787571834583,150.64694806976306
18.8202251,16.1074793,23.165716293534224,7.453287233131013,401.0335580904291,84.67342716065369
17.47500984,16.54314829,12.154437978074892,6.789587059964622,396.1329714869652,64.51951608323938
18.72649425,17.58406365,11.480270533958736,8.983284085491416,436.5363175124824,101.3488154533488
18.65580107,16.17772668,27.452257018012133,8.888531866010904,418.85534874282257,115.37056598476032
18.2356751,19.68538502,13.26077622047605,8.617777166746158,402.0965807659653,199.66489031281287
18.81198127,15.21618225,24.21622413859022,6.709050051320754,414.3662135720034,156.58038863375015
18.65054116,17.80852431,29.99492905819812,11.580893894371329,381.4319783584996,189.1240521096317
20.36720401,16.89574311,27.082363240405464,9.78106760211675,412.4025684073879,142.9774075782269
18.38120357,16.63805158,20.394642863959994,10.543237515375498,427.4450898454821,59.36474248096073
17.17012591,17.30457712,22.790242154768656,7.622832633130679,370.41757936505854,71.38914955068967
19.37101121,15.77458129,18.080024986404176,11.88527562971152,432.5100928196487,194.7114229527087
17.92845928,14.27327988,22.78968891335932,8.819669834648794,386.6132603612104,139.34980036646454
19.45339934,18.23490739,14.998251504511178,5.104412430937042,360.4512676755268,54.331370934796176
19.12829388,14.92241479,21.541871460057635,9.293249155490695,384.2576645305164,89.09424079466251
19.1034283,17.26184541,26.772502737496232,10.74922772371636,408.3103542305387,96.524692677145
17.48504075,16.96070581,24.623966249910847,8.109775352355642,424.1117933015513,109.26400411388622
19.40751744,18.98030507,26.38601641316534,6.450882076451939,442.7906871686305,86.06635344157867
20.18649426,19.63719995,19.62846268566769,11.976878669190004,414.3377381232037,73.09052931264073
17.30287885,15.15405941,18.531786438595475,6.809877242010023,430.11625966861294,189.5251187999463
17.50361137,15.48083156,21.73801419770495,6.0010352531995945,396.7579187759338,150.56251841857284
18.17234999,14.70085967,22.03614471986157,11.560346563847704,395.71468852391325,197.4292169939028
17.57445618,16.71826572,21.05992581809401,9.25351685429045,423.9537522666036,84.70099219371035
,18.91295403,24.822017865932946,6.279108826428956,402.3813582419315,80.68377651171865
19.71098332,17.63879418,29.943211443255056,5.552101442312158,404.2258598551211,59.70007420660832
19.07937684,17.86754927,29.0241727125213,9.49797946975448,387.4626467983097,119.74433700694674
18.54988627,16.02542689,11.667579744366584,8.362777405376711,399.64971030590135,123.37947873472778
18.19903647,17.41333199,21.80007413783345,9.975782300155924,400.3889374474538,54.30901306223228
18.88852533,14.99451145,18.067476026225933,9.11380447290488,388.0564188988351,175.87754398196898
18.49311205,14.72115044,24.037268835277036,7.385095763010439,353.548727718767,117.32934165021186
19.48974337,17.17260319,14.23907603538938,7.166337739065072,364.1550525156102,190.95066355422324
17.25769499,18.74943955,11.8285937485254,10.377411334696063,439.90367424049504,93.50844436839998
19.62416326,18.71483156,15.897071974750856,10.692051704546593,444.8943044003912,98.16274814973391
20.67526473,19.85388984,19.947621318367467,5.06580304569626,444.81532222968514,162.31865569220687
20.02381489,16.63294455,28.250741125292,6.918300610057977,371.7952683514761,143.98815300871024
20.1187446,14.44228303,11.656547185356438,10.4822757686118,364.3128827047885,197.01967181900736
20.65691793,15.84572566,29.97996598336817,5.4670364657330985,394.8182140165517,126.45468590001254
19.2582557,14.2804191,27.393446589245823,9.602328608798254,415.5909006385842,53.93529112035176
17.927806,15.85622899,26.478581969419828,8.966390791268909,392.708684942077,116.55764357221682
19.16288268,15.83500655,26.67850111240156,8.181205351753285,353.8579363574177,160.1714048413134
20.26942271,19.96978871,19.73852998653529,10.81564759099324,378.4954209806302,82.32626339444275
17.09104223,18.25142068,28.38369942515904,10.277683329522995,389.14465669767526,171.68021322194417
17.06579293,17.54024066,13.357899296620008,6.742360603458354,400.5607295755464,111.93346662648948
20.62767492,14.44008871,26.94225128596082,5.60519369766758,441.32254461885776,63.16795283211216
20.8248451,17.85057083,12.77954673106138,9.99751534602387,421.8805448358208,135.55733176017026
19.46210401,18.72831993,27.096972090022707,11.139780759827516,372.89853208340304,161.1763131651524
17.18248372,16.42891834,28.901180479380105,6.194122276807066,407.5843319159114,72.60430392587723
17.48911699,16.39055394,13.320788058022774,8.28679838193019,365.2646258124796,174.13136626885782
17.48395377,14.76014523,27.295604427348373,9.313509896804556,441.1628244809847,136.6628479939916
19.48316794,17.44534641,12.970284474954587,7.748139292188885,436.44334394010855,50.954417880407
19.71359733,18.09665739,28.483221209014367,10.16746638856756,383.3155350051756,78.15760186642788
19.48649305,16.06240074,22.84477059004342,8.671086425745088,421.3965292522829,72.44552108567827
19.95264829,14.82633099,14.90137643538507,8.870745425614995,353.41805003064263,127.87082240192696
19.41789736,16.80472243,11.284287837910371,6.692229384622463,416.2721851459184,117.70349254221928
19.45591848,18.02235902,16.865705857598286,5.453685934157896,366.7393557548683,55.61326172153046
20.19137759,16.41998269,13.24948353816419,6.27764189651712,449.2043745512914,108.9088756920103
18.8392908,14.74071856,11.531019543181118,8.719907736566812,385.68783350805097,169.08993056819628
20.71219282,19.83643308,11.107673771458952,11.329621805341104,377.5738891198305,95.44522793873357
18.99424448,15.9362937,15.17605479052179,6.507387069401224,372.1267453975246,188.77076259945252
19.96837462,15.57324389,22.35165870933058,6.705466281529003,379.6650930660781,168.93573909544585
17.81564548,17.60756635,22.86506219543244,8.562131836120892,445.5145991858032,132.28741642007822
20.71424384,15.27824066,10.755513474047405,5.103020707188653,417.7462599925155,152.22147269372917
17.34150229,18.75626255,24.775945985932008,8.89286478561668,406.9590440688067,79.10303559723077
17.43732714,14.33847406,26.67336072523073,7.532076310431481,416.7643495959276,95.00626343603636
18.89780215,19.76182946,13.838533161313348,11.090525679529073,385.377953103392,87.8917147529627
18.59190771,14.77959596,16.847427570162445,8.95693572801621,386.4246741195086,170.19914880503742
18.31561493,15.36143547,11.81700806960412,9.983741398127764,351.00278533495595,97.46521532639952
17.13692774,20.59541693,27.51246858186608,9.51763865893584,426.6788016098191,111.48571649144034
19.63474332,18.90705639,24.96345299589259,6.231957785769042,352.227210564526,196.43177752092893
22.91350245,21.33953114,17.819731660719924,9.820474927772086,409.8125315782006,144.96347686198936
16.43340342,24.24045875,25.651885974975315,7.690638875975539,396.43427029396656,148.3329136887229
22.13974653,23.02251117,26.504125760169867,6.882398075708998,353.2220330655377,129.83547481040168
17.84806561,18.77621951,10.02426042785048,7.985858574754115,426.1520026555052,72.4624461797907
19.88394011,20.31564139,16.541197372535187,9.801117924182222,350.23251557818054,77.50585042481956
19.32509638,23.3334788,20.60363103984137,8.10385608287084,428.9131703124481,93.15715494443177
18.4167001,23.42829938,26.774617745085003,8.691696276342428,423.05915011134505,187.89880840317807
21.81167649,23.20591245,18.425932510115626,10.147254544800164,377.4579200028985,54.301752600177146
19.72702528,18.28173015,24.964031578852484,6.647306472633382,391.48191593438673,121.03178339074496
17.15432954,19.87070659,13.665492297792216,6.863102874634539,436.6565185777047,58.40886177097968
19.62207826,18.67170854,28.832605636216627,7.29836308144607,387.735687781983,158.52983957528153
21.63149148,21.17919701,16.42780693223697,11.425776339303894,441.7842486232988,156.23339403126585
16.06522754,18.72479695,14.433044818296704,6.712534135317046,398.2655886286445,98.62938788443682
20.61162204,24.36314135,10.805769979411888,6.061166628155409,389.2394648345179,50.51541590890589
21.42451099,20.39659714,14.151682493405776,10.600961754558448,377.14977679742304,95.35114280105624
19.07096165,21.21092266,28.75197472595325,5.356433858095645,376.7975400024399,118.48322037922809
21.18853178,19.63438599,16.017119950826903,8.115663155614389,354.05840249070866,131.59770333561914
